case,time_s,x_mm,rear_y_mm,front_y_mm,yaw_deg,raw_offset_mm,filtered_track_err_mm,rear_est_mm,w_cmd_deg_s,left_cmd_mm_s,right_cmd_mm_s,left_act_mm_s,right_act_mm_s,sensor_bitmap,sensor_valid,motor_saturated
contract_ideal_offset,11.39,2277.572768560153,0.5669136019151673,0.5659163621239222,-0.00035711019500762816,0.0,3.785607417801313e-61,0.0009972397912450838,0.0004433503927647139,200.00052230987632,199.99947769012368,200.00052887584155,199.99947112415845,8.0,1.0,0.0
contract_ideal_offset,11.4,2279.5727685601146,0.5669012060590936,0.5659163469463979,-0.0003526766910800804,0.0,3.0284859342410506e-61,0.0009848591126955918,0.00043784622140502624,200.00051582542721,199.99948417457279,200.00052230987632,199.99947769012368,8.0,1.0,0.0
contract_ideal_offset,11.41,2281.5727685600764,0.5668889640969085,0.5659163319573022,-0.0003482982288660166,0.0,2.4227887473928406e-61,0.000972632139606289,0.0004324103840375722,200.00050942148218,199.99949057851782,200.00051582542721,199.99948417457279,8.0,1.0,0.0
contract_ideal_offset,11.42,2283.572768560038,0.5668768741180277,0.565916317154295,-0.0003439741250257047,0.0,1.9382309979142727e-61,0.0009605569637326576,0.000427042032299737,200.0005030970418,199.9994969029582,200.00050942148218,199.99949057851782,8.0,1.0,0.0
contract_ideal_offset,11.43,2285.5727685600036,0.5668649342355866,0.5659163025350664,-0.00033970370470276084,0.0,1.5505847983314183e-61,0.0009486317005201579,0.0004217403283609379,200.00049685111898,199.99950314888102,200.0005030970418,199.9994969029582,8.0,1.0,0.0
contract_ideal_offset,11.44,2287.57276855997,0.566853142586146,0.5659162880973349,-0.0003354863014192058,0.0,1.2404678386651346e-61,0.0009368544888111693,0.0004165044447923366,200.00049068273898,199.99950931726102,200.00049685111898,199.99950314888102,8.0,1.0,0.0
contract_ideal_offset,11.450000000000001,2289.5727685599363,0.566841497329401,0.5659162738388471,-0.00033132125697124537,0.0,9.923742709321078e-62,0.0009252234905539552,0.0004113335644374506,200.00048459093907,199.99951540906093,200.00049068273898,199.99950931726102,8.0,1.0,0.0
contract_ideal_offset,11.46,2291.5727685599027,0.5668299966478944,0.5659162597573774,-0.00032720792132697813,0.0,7.938994167456862e-62,0.000913736890517008,0.0004062268802851591,200.00047857476855,199.99952142523145,200.00048459093907,199.99951540906093,8.0,1.0,0.0
contract_ideal_offset,11.47,2293.572768559869,0.566818638746732,0.5659162458507286,-0.0003231456525241068,0.0,6.35119533396549e-62,0.000902392896003406,0.00040118359534271105,200.00047263328844,199.99952736671156,200.00047857476855,199.99952142523145,8.0,1.0,0.0
contract_ideal_offset,11.48,2295.572768559837,0.5668074218533038,0.5659162321167299,-0.0003191338165707832,0.0,5.080956267172393e-62,0.0008911897365739208,0.00039620292251262566,200.0004667655715,199.9995332344285,200.00047263328844,199.99952736671156,8.0,1.0,0.0
contract_ideal_offset,11.49,2297.572768559808,0.5667963442170061,0.565916218553238,-0.00031517178734573055,0.0,4.064765013737915e-62,0.0008801256637681051,0.00039128408446869396,200.00046097070197,199.99953902929803,200.0004667655715,199.9995332344285,8.0,1.0,0.0
contract_ideal_offset,11.5,2299.572768559779,0.5667854041089694,0.5659162051581366,-0.0003112589465010198,0.0,3.251812010990332e-62,0.0008691989508327933,0.000386426313535277,200.00045524777542,199.99954475222458,200.00046097070197,199.99953902929803,8.0,1.0,0.0
contract_ideal_offset,11.51,2301.57276855975,0.5667745998217874,0.5659161919293347,-0.00030739468336556775,0.0,2.601449608792266e-62,0.0008584078924526182,0.00038162885156749833,200.0004495958987,199.9995504041013,200.00045524777542,199.99954475222458,8.0,1.0,0.0
contract_ideal_offset,11.52,2303.5727685597208,0.5667639296692516,0.5659161788647677,-0.0003035783948498449,0.0,2.081159687033813e-62,0.000847750804483904,0.0003768909498329401,200.0004440141897,199.9995559858103,200.0004495958987,199.9995504041013,8.0,1.0,0.0
contract_ideal_offset,11.53,2305.5727685596917,0.5667533919860874,0.5659161659623961,-0.00029980948535154476,0.0,1.6649277496270503e-62,0.0008372260236912458,0.0003722118688945314,200.00043850177732,199.99956149822268,200.0004440141897,199.9995559858103,8.0,1.0,0.0
contract_ideal_offset,11.540000000000001,2307.572768559663,0.5667429851276949,0.5659161532202068,-0.00029608736666270345,0.0,1.3319421997016404e-62,0.0008268319074881392,0.00036759087849523836,200.00043305780127,199.99956694219873,200.00043850177732,199.99956149822268,8.0,1.0,0.0
contract_ideal_offset,11.55,2309.5727685596385,0.5667327074698915,0.5659161406362112,-0.00029241145787778177,0.0,1.0655537597613125e-62,0.0008165668336802955,0.0003630272574439481,200.00042768141188,199.99957231858812,200.00043305780127,199.99956694219873,8.0,1.0,0.0
contract_ideal_offset,11.56,2311.572768559614,0.5667225574086586,0.565916128208445,-0.00028878118530343845,0.0,8.5244300780905e-63,0.0008064292002136835,0.00035852029350345253,200.0004223717701,199.9995776282299,200.00042768141188,199.99957231858812,8.0,1.0,0.0
contract_ideal_offset,11.57,2313.5727685595893,0.566712533359892,0.5659161159349695,-0.000285195982368302,0.0,6.8195440624724e-63,0.0007964174249225618,0.00035406928327843124,200.0004171280472,199.9995828719528,200.0004223717701,199.9995776282299,8.0,1.0,0.0
contract_ideal_offset,11.58,2315.572768559565,0.5667026337591535,0.5659161038138679,-0.00028165528953563723,0.0,5.455635249977921e-63,0.0007865299452856002,0.000349673532107027,200.00041194942486,199.99958805057514,200.0004171280472,199.9995828719528,8.0,1.0,0.0
contract_ideal_offset,11.59,2317.5727685595402,0.5666928570614274,0.5659160918432494,-0.0002781585542145662,0.0,4.3645081999823366e-63,0.0007767652181779616,0.0003453323539506269,200.00040683509482,199.99959316490518,200.00041194942486,199.99958805057514,8.0,1.0,0.0
contract_ideal_offset,11.6,2319.5727685595157,0.5666832017408794,0.5659160800212453,-0.00027470523067514606,0.0,3.4916065599858696e-63,0.0007671217196341529,0.0003410450712884324,200.00040178425894,199.99959821574106,200.00040683509482,199.99959316490518,8.0,1.0,0.0
contract_ideal_offset,11.61,2321.572768559491,0.5666736662906185,0.565916068346011,-0.0002712947799622444,0.0,2.7932852479886956e-63,0.0007575979446075216,0.0003368110150105356,200.0003967961289,199.9996032038711,200.00040178425894,199.99959821574106,8.0,1.0,0.0
contract_ideal_offset,11.620000000000001,2323.5727685594698,0.5666642492224614,0.5659160568157242,-0.00026792666981206533,0.0,2.2346281983909565e-63,0.0007481924067371512,0.0003326295243142874,200.00039186992623,199.99960813007377,200.0003967961289,199.9996032038711,8.0,1.0,0.0
contract_ideal_offset,11.63,2325.5727685594497,0.5666549490667007,0.5659160454285852,-0.0002646003745689177,0.0,1.7877025587127652e-63,0.0007389036381154351,0.0003284999466009648,200.0003870048821,199.9996129951179,200.00039186992623,199.99960813007377,8.0,1.0,0.0
contract_ideal_offset,11.64,2327.5727685594297,0.5666457643718752,0.5659160341828169,-0.0002613153751029492,0.0,1.430162046970212e-63,0.0007297301890583469,0.0003244216373736392,200.00038220023723,199.99961779976277,200.0003870048821,199.9996129951179,8.0,1.0,0.0
contract_ideal_offset,11.65,2329.5727685594097,0.5666366937045436,0.5659160230766639,-0.000258071158729327,0.0,1.1441296375761697e-63,0.0007206706278797491,0.0003203939601368388,200.0003774552418,199.9996225447582,200.00038220023723,199.99961779976277,8.0,1.0,0.0
contract_ideal_offset,11.66,2331.5727685593897,0.5666277356490607,0.5659160121083936,-0.0002548672191279008,0.0,9.153037100609358e-64,0.0007117235406670513,0.00031641628629681126,200.00037276915518,199.99962723084482,200.0003774552418,199.9996225447582,8.0,1.0,0.0
contract_ideal_offset,11.67,2333.5727685593697,0.5666188888073563,0.5659160012762934,-0.00025170305626503846,0.0,7.322429680487487e-64,0.0007028875310629331,0.0003124879950644826,200.0003681412461,199.9996318587539,200.00037276915518,199.99962723084482,8.0,1.0,0.0
contract_ideal_offset,11.68,2335.5727685593497,0.5666101517987175,0.5659159905786731,-0.0002485781763144948,0.0,5.85794374438999e-64,0.0006941612200443692,0.0003086084733572168,200.00036357079227,199.99963642920773,200.0003681412461,199.9996318587539,8.0,1.0,0.0
contract_ideal_offset,11.69,2337.5727685593297,0.5666015232595727,0.5659159800138637,-0.00024549209158093504,0.0,4.6863549955119926e-64,0.0006855432457090653,0.00030477711570387,200.00035905708037,199.99964094291963,200.00036357079227,199.99963642920773,8.0,1.0,0.0
contract_ideal_offset,11.700000000000001,2339.5727685593097,0.5665930018432787,0.5659159695802154,-0.0002424443204239418,0.0,3.749083996409594e-64,0.0006770322630632466,0.00030099332415044596,200.00035459940597,199.99964540059403,200.00035905708037,199.99964094291963,8.0,1.0,0.0
contract_ideal_offset,11.71,2341.5727685592924,0.5665845862199111,0.5659159592761004,-0.0002394343871825016,0.0,2.9992671971276753e-64,0.0006686269438107837,0.0002972565081663461,200.00035019707335,199.99964980292665,200.00035459940597,199.99964540059403,8.0,1.0,0.0
contract_ideal_offset,11.72,2343.572768559277,0.5665762750760567,0.5659159490999103,-0.00023646182210094367,0.0,2.3994137577021405e-64,0.0006603259761463756,0.00029356608455242354,200.00034584939547,199.99965415060453,200.00035019707335,199.99964980292665,8.0,1.0,0.0
contract_ideal_offset,11.73,2345.5727685592615,0.5665680671146076,0.5659159390500575,-0.000233526161255355,0.0,1.9195310061617124e-64,0.0006521280645500599,0.000289921477349627,200.00034155569375,199.99965844430625,200.00034584939547,199.99965415060453,8.0,1.0,0.0
contract_ideal_offset,11.74,2347.572768559246,0.56655996105456,0.5659159291249728,-0.00023062694648193208,0.0,1.53562480492937e-64,0.0006440319295871358,0.0002863221177500506,200.00033731529814,199.99966268470186,200.00034155569375,199.99965844430625,8.0,1.0,0.0
contract_ideal_offset,11.75,2349.5727685592306,0.5665519556308132,0.5659159193231078,-0.0002277637253043623,0.0,1.228499843943496e-64,0.0006360363077053722,0.0002827674440067777,200.00033312754678,199.99966687245322,200.00033731529814,199.99966268470186,8.0,1.0,0.0
contract_ideal_offset,11.76,2351.572768559215,0.5665440495939731,0.5659159096429321,-0.00022493605086434343,0.0,9.82799875154797e-65,0.0006281399510409832,0.00027925690134762156,200.00032899178615,199.99967100821385,200.00033312754678,199.99966687245322,8.0,1.0,0.0
contract_ideal_offset,11.77,2353.5727685591996,0.5665362417101567,0.5659159000829355,-0.00022214348185089925,0.0,7.862399001238375e-65,0.0006203416272212393,0.00027578994188737075,200.00032490737075,199.99967509262925,200.00032899178615,199.99967100821385,8.0,1.0,0.0
contract_ideal_offset,11.78,2355.572768559184,0.5665285307607992,0.5659158906416254,-0.00021938558243210293,0.0,6.289919200990701e-65,0.000612640119173803,0.0002723660245430247,200.00032087366318,199.99967912633682,200.00032490737075,199.99967509262925,8.0,1.0,0.0
contract_ideal_offset,11.790000000000001,2357.5727685591687,0.5665209155424646,0.5659158813175292,-0.0002166619221865636,0.0,5.031935360792561e-65,0.000605034224935404,0.0002689846149487337,200.00031689003384,199.99968310996616,200.00032087366318,199.99967912633682,8.0,1.0,0.0
contract_ideal_offset,11.8,2359.5727685591532,0.5665133948666575,0.5659158721091909,-0.00021397207603708168,0.0,4.0255482886340495e-65,0.0005975227574665688,0.00026564518537343325,200.00031295586106,199.99968704413894,200.00031689003384,199.99968310996616,8.0,1.0,0.0
contract_ideal_offset,11.81,2361.572768559138,0.5665059675596373,0.5659158630151737,-0.0002113156241833398,0.0,3.22043863090724e-65,0.0005901045444636594,0.00026234721463727975,200.00030907053082,199.99969092946918,200.00031295586106,199.99968704413894,8.0,1.0,0.0
contract_ideal_offset,11.82,2363.5727685591223,0.5664986324622356,0.565915854034058,-0.0002086921520370064,0.0,2.576350904725792e-65,0.0005827784281776479,0.00025909018803108193,200.00030523343676,199.99969476656324,200.00030907053082,199.99969092946918,8.0,1.0,0.0
contract_ideal_offset,11.83,2365.57276855911,0.566491388429675,0.5659158451644427,-0.00020610125015659798,0.0,2.0610807237806337e-65,0.0005755432652322169,0.000255873597235433,200.00030144398,199.99969855602,200.00030523343676,199.99969476656324,8.0,1.0,0.0
contract_ideal_offset,11.84,2367.572768559099,0.5664842343313902,0.5659158364049429,-0.0002035425141842713,0.0,1.648864579024507e-65,0.0005683979264472516,0.000252696940242238,200.00029770156914,199.99970229843086,200.00030144398,199.99969855602,8.0,1.0,0.0
contract_ideal_offset,11.85,2369.572768559088,0.5664771690508521,0.5659158277541918,-0.00020101554478189174,0.0,1.3190916632196056e-65,0.0005613412966603072,0.00024955972127534365,200.00029400562013,199.99970599437987,200.00029770156914,199.99970229843086,8.0,1.0,0.0
contract_ideal_offset,11.86,2371.5727685590773,0.5664701914853933,0.5659158192108399,-0.00019851994756903233,0.0,1.0552733305756846e-65,0.0005543722745534711,0.000246461450713564,200.0002903555561,199.9997096444439,200.00029400562013,199.99970599437987,8.0,1.0,0.0
contract_ideal_offset,11.870000000000001,2373.5727685590664,0.5664633005460356,0.5659158107735527,-0.00019605533306193656,0.0,8.442186644605477e-66,0.0005474897724829139,0.00024340164501490303,200.00028675080745,199.99971324919255,200.0002903555561,199.9997096444439,8.0,1.0,0.0
contract_ideal_offset,11.88,2375.5727685590555,0.5664564951573204,0.565915802441014,-0.0001936213166117587,0.0,6.753749315684381e-66,0.0005406927163064237,0.0002403798266398809,200.00028319081153,199.99971680918847,200.00028675080745,199.99971324919255,8.0,1.0,0.0
contract_ideal_offset,11.89,2377.5727685590446,0.5664497742571416,0.5659157942119233,-0.00019121751834545684,0.0,5.402999452547505e-66,0.0005339800452183499,0.00023739552397815232,200.0002796750128,199.9997203249872,200.00028319081153,199.99971680918847,8.0,1.0,0.0
contract_ideal_offset,11.9,2379.5727685590336,0.566443136796578,0.5659157860849962,-0.0001888435631057217,0.0,4.3223995620380046e-66,0.0005273507115818504,0.000234448271273929,200.0002762028625,199.9997237971375,200.0002796750128,199.9997203249872,8.0,1.0,0.0
contract_ideal_offset,11.91,2381.5727685590227,0.5664365817397315,0.5659157780589643,-0.0001864990803930764,0.0,3.457919649630404e-66,0.0005208036807672058,0.00023153760855409636,200.00027277381878,199.99972722618122,200.0002762028625,199.9997237971375,8.0,1.0,0.0
contract_ideal_offset,11.92,2383.572768559012,0.5664301080635645,0.5659157701325758,-0.00018418370430749376,0.0,2.7663357197043236e-66,0.0005143379309887827,0.00022866308155573226,200.00026938734644,199.99973061265356,200.00027277381878,199.99972722618122,8.0,1.0,0.0
contract_ideal_offset,11.93,2385.572768559001,0.56642371475774,0.5659157623045926,-0.000181897073491943,0.0,2.213068575763459e-66,0.0005079524531473874,0.0002258242416560199,200.00026604291696,199.99973395708304,200.00026938734644,199.99973061265356,8.0,1.0,0.0
contract_ideal_offset,11.94,2387.57276855899,0.5664174008244646,0.5659157545737933,-0.0001796388310754557,0.0,1.7704548606107673e-66,0.0005016462506712753,0.00022302064580156515,200.00026274000842,199.99973725999158,200.00026604291696,199.99973395708304,8.0,1.0,0.0
contract_ideal_offset,11.950000000000001,2389.572768558979,0.5664111652783324,0.5659157469389718,-0.00017740862461739559,0.0,1.416363888488614e-66,0.0004954183393605234,0.00022025185643920737,200.0002594781053,199.9997405218947,200.00026274000842,199.99973725999158,8.0,1.0,0.0
contract_ideal_offset,11.96,2391.572768558968,0.566405007146171,0.5659157393989362,-0.0001752061060529366,0.0,1.1330911107908912e-66,0.0004892677472347751,0.00021751744144833088,200.00025625669852,199.99974374330148,200.0002594781053,199.9997405218947,8.0,1.0,0.0
contract_ideal_offset,11.97,2393.5727685589573,0.5663989254668904,0.5659157319525094,-0.0001730309316385396,0.0,9.06472888632713e-67,0.0004831935143809844,0.00021481697407317444,200.00025307528534,199.99974692471466,200.00025625669852,199.99974374330148,8.0,1.0,0.0
contract_ideal_offset,11.98,2395.5727685589463,0.5663929192913321,0.5659157245985296,-0.000170882761897913,0.0,7.251783109061704e-67,0.000477194692802508,0.00021215003285574182,200.00024993336925,199.99975006663075,200.00025307528534,199.99974692471466,8.0,1.0,0.0
contract_ideal_offset,11.99,2397.5727685589354,0.5663869876821213,0.565915717335849,-0.00016876126156941898,0.0,5.801426487249364e-67,0.00047127034627223607,0.00020951620157050695,200.00024683045987,199.99975316954013,200.00024993336925,199.99975006663075,8.0,1.0,0.0
contract_ideal_offset,12.0,2399.572768558928,0.5663811297135207,0.5659157101633343,-0.0001666660995537229,0.0,4.641141189799491e-67,0.00046541955018640225,0.00020691506915942076,200.00024376607294,199.99975623392706,200.00024683045987,199.99975316954013,8.0,1.0,0.0
contract_nominal_offset,0.0,0.0,30.0,30.0,0.0,-32.45,6.490000000000001,6.490000000000001,-1.2980000000000003,198.47082977586516,201.52917022413484,0.0,0.0,3.0,1.0,0.0
contract_nominal_offset,0.01,0.0,30.0,30.0,0.0,-32.45,11.682000000000002,11.682000000000002,-2.3364000000000007,197.2474935965573,202.7525064034427,0.0,0.0,3.0,1.0,0.0
contract_nominal_offset,0.02,0.17446521000795684,29.9999984924622,29.996836572411382,-0.0011322792130094828,-32.45,15.835600000000003,15.838761920050823,-3.1657142814267476,196.27048072628955,203.72951927371045,30.70469530107306,31.17783995259246,3.0,1.0,0.0
contract_nominal_offset,0.03,0.6313522219022586,29.99997634328786,29.98600449592101,-0.005003299294617871,-32.45,19.158480000000004,19.172451847366855,-3.825484430743059,195.4932073309833,204.5067926690167,56.46992176798408,57.72152831579407,3.0,1.0,0.0
contract_nominal_offset,0.04,1.3269685862753833,29.999875731171134,29.964652363934164,-0.012613439370118914,-32.45,21.816784000000006,21.852007367236975,-4.347697282581181,194.877989808879,205.122010191121,78.09795431353278,80.3098899352194,3.0,1.0,0.0
contract_nominal_offset,0.05,2.224381328120493,29.99959685678494,29.931125950674275,-0.024519337870753357,-32.45,23.943427200000006,24.01189810611067,-4.7582448130547785,194.394324894247,205.605675105753,96.25974402219622,99.52393796477011,3.0,1.0,0.0
contract_nominal_offset,0.06,3.2923711776979756,29.999005268671294,29.884631408606506,-0.04095712516519999,-32.45,25.644741760000006,25.759115620064794,-5.078100298715599,194.0175040277611,205.9824959722389,111.51661170106884,115.86062903293582,3.0,1.0,0.0
contract_nominal_offset,0.07,4.504548574108038,29.99794287534414,29.824984474264447,-0.061936177144964376,-32.45,27.00579340800001,27.178751809079703,-5.324265242955005,193.7274977851134,206.2725022148866,124.3383192221189,129.7447564765432,3.0,1.0,0.0
contract_nominal_offset,0.08,5.838606421054313,29.996239058767827,29.752423745740515,-0.08730996139755333,-32.45,28.09463472640001,28.33845003942732,-5.510532077369869,193.50805734063647,206.49194265936353,135.11813074757347,141.53921798154857,3.0,1.0,0.0
contract_nominal_offset,0.09,7.27568844565457,29.99372024090847,29.667471963491604,-0.11682913951621841,-25.2,27.515707781120007,27.841956058536873,-5.358098760578182,193.68763861120962,206.31236138879038,144.18537130231243,151.5538673406863,2.0,1.0,0.0
contract_nominal_offset,0.1,8.799855281586682,29.990217332533252,29.57083341506255,-0.15018097488526738,-25.2,27.052566224896005,27.47195014236671,-5.22406427367986,193.84554427097243,206.15445572902757,151.8159034462426,160.05313579737776,2.0,1.0,0.0
contract_nominal_offset,0.11,10.39763316831656,29.98557323058129,29.46402721343754,-0.18676524076978637,-25.2,26.682052979916804,27.203598997060553,-5.104542366026496,193.98635270110748,206.01364729889252,158.29372626493816,167.20973119354738,2.0,1.0,0.0
contract_nominal_offset,0.12,12.0576325096615,29.979654500442283,29.348930206520187,-0.22586208545755618,-25.2,26.385642383933444,27.01636667785554,-4.996721581747507,194.11337607003068,205.88662392996932,163.79381784266397,173.23472691607523,2.0,1.0,0.0
contract_nominal_offset,0.13,13.770225452451609,29.97235282839035,29.22706335942224,-0.26688809693706445,-25.2,26.148513907146757,26.893803376114867,-4.898362100736258,194.2292531036391,205.7707468963609,168.46479434960185,178.3058336564922,2.0,1.0,0.0
contract_nominal_offset,0.14,15.527273349376353,29.96358273720181,29.099662582629197,-0.3093701201064475,-25.2,25.958811125717407,26.82273128029002,-4.8076800398663995,194.33608538972953,205.66391461027047,172.43279250590427,182.57275672254823,2.0,1.0,0.0
contract_nominal_offset,0.15,17.32189638854761,29.95327880978799,28.967734339400415,-0.3529243484830865,-25.2,25.807048900573925,26.792593370961498,-4.723254846922744,194.43554647695316,205.56445352304684,175.8048431092654,186.1616328344111,2.0,1.0,0.0
contract_nominal_offset,0.16,19.148278863908672,29.941392819059757,28.832099939398287,-0.3972394339879457,-25.2,25.68563912045914,26.79493200012061,-4.643955418845819,194.5289689147083,205.4710310852917,178.67174374355292,189.178759433215,2.0,1.0,0.0
contract_nominal_offset,0.17,21.0015045711475,29.927890990528827,28.693430924572255,-0.44206283433404225,-25.2,25.58851129636731,26.822971362323884,-4.568881170663501,194.61741367966954,205.38258632033046,181.1105039395066,191.7137301636395,2.0,1.0,0.0
contract_nominal_offset,0.18,22.877417667691557,29.91275151402381,28.55227741681195,-0.48718977020742277,-25.2,25.51080903709385,26.87128313430571,-4.4973150404877815,194.70172554047176,205.29827445952824,183.1864255192016,193.84207181183805,2.0,1.0,0.0
contract_nominal_offset,0.19,24.77250505695246,29.895962352982803,28.409090886000733,-0.5324542872313168,-25.2,25.448647229675082,26.93551869665715,-4.42868602231506,194.78257719771472,205.21742280228528,184.95487183876259,195.62746255163108,2.0,1.0,0.0
contract_nominal_offset,0.2,26.683796966780147,29.87751935931913,28.264242481203038,-0.5777220163322115,-25.2,25.398917783740067,27.01219466185616,-4.362539302973252,194.86050446554344,205.13949553445656,186.4627718832834,197.12359844868612,2.0,1.0,0.0
contract_nominal_offset,0.21,28.608782907424096,29.857424679026014,28.118037823626562,-0.6228843053614095,-25.2,25.359134226992055,27.098521082391507,-4.2985124668277646,194.93593430481866,205.06406569518134,187.74989849746817,198.3757643759326,2.0,1.0,0.0
contract_nominal_offset,0.22,30.545340629834424,29.83568542199464,27.97072897050953,-0.6678534584993175,-25.2,25.327307381593645,27.192263833078755,-4.236316541316979,195.00920715331912,204.99079284668088,188.849954308704,199.4221564555918,2.0,1.0,0.0
contract_nominal_offset,0.23,32.49167607324261,29.812312564701706,27.822524111343824,-0.7125588711544848,-25.2,25.301845905274917,27.2916343586328,-4.175720903648488,195.0805947071212,204.9194052928788,189.7914939878607,200.29499557413396,2.0,1.0,0.0
contract_nominal_offset,0.24,34.446272602091376,29.787320053700743,27.673595442198206,-0.7569438892286319,-25.2,25.281476724219935,27.395201335722472,-4.116541266532957,195.1503140745728,204.8496859254272,190.59870728512317,201.02146517479008,2.0,1.0,0.0
contract_nominal_offset,0.25,36.40784809536295,29.760724079440664,27.524085573048847,-0.8009632547280926,-25.2,25.26518137937595,27.501819885767766,-4.058630118642987,195.21853903836234,204.78146096163766,191.29208367611005,201.62450121672583,2.0,1.0,0.0
contract_nominal_offset,0.26,38.37531867364243,29.732542492707456,27.374112751403857,-0.8445810263457897,-25.2,25.25214510350076,27.610574844804358,-4.0018691215384505,195.2854090126801,204.7145909873199,191.8889763727341,202.1234577328153,2.0,1.0,0.0
contract_nominal_offset,0.27,40.34776803714808,29.702794339242576,27.223775128876234,-0.8877688850872809,-25.2,25.241716082800608,27.72073529316695,-3.9461630654762847,195.35103616386212,204.64896383613788,192.40408082032167,202.5346676790952,2.0,1.0,0.0
contract_nominal_offset,0.28,42.32442154678748,29.671499491419965,27.073154252453037,-0.9305047522895801,-25.2,25.233372866240487,27.831718105207415,-3.8914350669202387,195.41551106819063,204.58448893180937,192.84984055392414,202.871915631524,2.0,1.0,0.0
contract_nominal_offset,0.29,44.304624314554964,29.63867835902659,26.92231792650564,-0.9727716613010274,-25.2,25.22669829299239,27.94305872551334,-3.8376227547608184,195.4789072048979,204.5210927951021,193.2367913676949,203.1468362519477,2.0,1.0,0.0
contract_nominal_offset,0.3,46.28782268307472,29.604351664069238,26.771322563131974,-1.0145568353116556,-25.2,25.221358634393912,28.054387735331176,-3.784675243505255,195.5412845220428,204.4587154779572,193.5738531143794,203.36925023355786,2.0,1.0,0.0
contract_nominal_offset,0.31,48.27354857002775,29.568540267073313,26.620215115693362,-1.0558509328739896,-25.2,25.21708690751513,28.165412058895082,-3.732550732605836,195.60269226473537,204.39730773526463,193.86857705667103,203.54744757836144,2.0,1.0,0.0
contract_nominal_offset,0.32,50.261406234295464,29.53126503453981,26.469034672215486,-1.0966474299578381,-25.2,25.213669526012104,28.27589988833643,-3.6812146037431774,195.66317121672236,204.33682878327764,194.1273555034084,203.6884264981671,2.0,1.0,0.0
contract_nominal_offset,0.33,52.25106108920385,29.492546739101932,26.31781377073098,-1.1369421132799358,-25.2,25.210935620809686,28.38566858918064,-3.6306379139322433,195.7227554756547,204.2772445243453,194.355599451268,203.79809491853047,2.0,1.0,0.0
contract_nominal_offset,0.34,54.242230246199185,29.452405985500974,26.166579486915012,-1.1767326644138925,-25.2,25.20874849664775,28.494574995233712,-3.580796203101736,195.781473857875,204.218526142125,194.5578890909491,203.8814404619744,2.0,1.0,0.0
contract_nominal_offset,0.35000000000000003,56.234674521271444,29.41086315681715,26.015354334925124,-1.2160183180378366,-25.2,25.2069987973182,28.602507619210225,-3.53166855137394,195.83935100903358,204.16064899096642,194.73810130374247,203.94267385908242,2.0,1.0,0.0
contract_nominal_offset,0.36,58.22819167784831,29.36793837647924,25.864157014743295,-1.2547995807932302,-25.2,25.20559903785456,28.709380399590508,-3.4832368344902873,195.8964082812695,204.1035917187305,194.89951765090203,203.9853499556579,2.0,1.0,0.0
contract_nominal_offset,0.37,60.222610714885285,29.323651482470993,25.713003033167915,-1.293077999751002,-25.2,25.20447923028365,28.815127679586727,-3.4354851363655423,195.9526644252789,204.0473355747211,195.0449158281949,204.01246982748893,2.0,1.0,0.0
contract_nominal_offset,0.38,62.217787038466305,29.278022010882186,25.56190522062624,-1.3308559715248307,-25.2,25.20358338422692,28.919700174482866,-3.388399286151879,196.00813613569863,203.99186386430137,195.17664710755895,204.0265669616068,2.0,1.0,0.0
contract_nominal_offset,0.39,64.21359838023989,29.231069186545373,25.410874161943937,-1.3681365847283646,-25.2,25.20286670738154,29.023061731982978,-3.341966493885539,196.06283848034974,203.93716151965026,195.2967019051121,204.02977999768987,2.0,1.0,0.0
contract_nominal_offset,0.4,66.20994134715914,29.18281191897854,25.259918555932977,-1.4049234898176672,-25.2,25.20229336590523,29.125186728950794,-3.296175064118358,196.11678523760747,203.88321476239253,195.4067652897494,204.0239141315371,2.0,1.0,0.0
contract_nominal_offset,0.41000000000000003,68.20672850486581,29.133268802239957,25.10904551599611,-1.4412207914520119,-25.2,25.201834692724184,29.22605797896803,-3.251014171179985,196.16998916116424,203.83001083883576,195.50826397061516,204.01049295262854,2.0,1.0,0.0
contract_nominal_offset,0.42,70.20388591216583,29.08245811761027,24.958260821776452,-1.4770329593936606,-25.2,25.201467754179347,29.325665050013164,-3.2064736830940443,196.22246218747352,203.77753781252648,195.60240606750833,203.99080220989276,2.0,1.0,0.0
contract_nominal_offset,0.43,72.20135103681491,29.030397838263642,24.80756913011118,-1.5123647546892445,-25.2,25.201174203343477,29.42400291149594,-3.1625440238585485,196.27421559799689,203.72578440200311,195.69021476951468,203.96592676567295,2.0,1.0,0.0
contract_nominal_offset,0.44,74.19907099362752,28.977105635285422,24.65697415210205,-1.5472211684633574,-25.2,25.20093936267478,29.521070845858155,-3.1192160659375876,196.3252601458592,203.6747398541408,195.77255681852844,203.93678180058672,2.0,1.0,0.0
contract_nominal_offset,0.45,76.19700105504744,28.92259888454857,24.50647880193175,-1.5816073711342162,-25.2,25.200751490139826,29.616871572756644,-3.0764810465097394,196.37560615451628,203.62439384548372,195.85016661129285,203.90413916569602,2.0,1.0,0.0
contract_nominal_offset,0.46,78.19510339203227,28.86689467408278,24.35608532208458,-1.6155286702523282,-25.2,25.20060119211186,29.71141054411006,-3.0343305023678218,196.42526359444918,203.57473640555082,195.9236665922968,203.86864963823484,2.0,1.0,0.0
